trackNum,lifetime,max_intensity,background,totaldisp,max_msd,catIdx,aux,avg_rise,avg_dec,risevsdec,avg_mom_rise,avg_mom_dec,risevsdec_mom
4-3719,2,799.334859615222,1417.2336545726853,1.7335391212366364,3.0051578848578897,1,0,471.95040616028484,-399.0689737197429,0.8333333333333334,826.8399265012486,-790.0318602433233,1.0
4-3721,4,653.6197962776978,1419.8026197244203,5.1664272369012645,26.69197039419523,1,0,223.37455578117115,-255.15809874943128,1.1666666666666667,381.1606724971354,-414.7447795897592,1.0
4-3726,2,736.6744427368351,1310.9831767911257,1.8533177795783378,3.43478679210118,1,0,350.31163892691194,-207.04249795286842,0.8333333333333334,375.430476827674,-558.3651110224084,1.5
4-3729,2,536.9616968437938,1376.3077163448152,1.1100400482114856,1.2321889086333575,1,0,326.97377647944285,-106.37290668709565,0.375,346.76553302221237,-329.0385723980015,1.0
4-3736,2,1004.3995247906507,1563.3834410341822,1.4845198234802515,2.203799106305837,1,0,361.9170283975323,-289.96450651663065,0.8333333333333334,585.7748318049241,-616.732211608081,1.0
4-3745,2,574.3038222668418,1322.3380678792898,1.2788544080335906,1.6354685969469456,1,0,130.9278614694842,-275.4179878676569,1.75,259.90160718825115,-293.06075393209767,1.5
4-3805,4,782.5816548087157,1285.8800542330973,2.315215163830697,5.3602212548316,1,0,276.74853484671996,-383.9263363679441,1.6,520.615758623144,-416.6417172526112,0.7142857142857143
4-3806,16,1923.438019547159,1538.9438965596112,8.92701394746603,18.73523433587302,1,0,517.501642505124,-423.42927766002373,0.7857142857142857,806.4311136457113,-797.5928577879673,1.0
4-3807,62,3233.678908389879,1499.5835586126661,4.666614431502282,2.9142415422166814,1,0,471.3877118099839,-363.5000207455642,0.7317073170731707,649.8691830332472,-647.3647291466398,0.9444444444444444
4-3808,5,2196.9480889485967,1498.2613907317932,2.114266072476191,10.89321463942386,1,0,675.7548681207535,-613.1320648332422,0.75,1230.6685797474897,-1132.2465557363937,0.8571428571428571
4-3809,16,1679.1543369652225,1678.0595895115732,1.4554331450206783,6.743505370103485,1,0,317.95740252258685,-372.3811827786041,1.2727272727272727,691.2972043823303,-523.402308510779,0.7142857142857143
4-3810,112,6772.462267766881,2363.1240697335993,4.843776899076018,3.250554057839351,1,1,535.6123514351865,-631.991817160606,1.1607142857142858,1051.0659239140489,-847.2588844469453,0.7910447761194029
4-3811,5,1959.0989123297434,1497.015549736154,2.2849732801686624,7.127851520734801,1,0,458.8612222166194,-568.4461954733937,1.3333333333333333,820.0427990989234,-708.7880689988972,0.8571428571428571
4-3812,20,1068.1891054863481,1418.510468079795,4.985727808884675,12.413298688763225,1,0,317.40236372147393,-425.26849969100454,0.9333333333333333,644.1224143250965,-513.309645873916,1.0
4-3813,5,2591.156956337152,2025.748825051778,4.784374253302721,22.890236995665965,1,0,1049.3010279011514,-1239.723534374764,1.8,1435.4758646936448,-1764.281010391421,1.1666666666666667
4-3814,22,3283.0346481613874,2029.9708136019672,11.831481287169623,31.545824764532103,1,0,683.5857013679841,-851.048686914339,1.0666666666666667,1296.2725273805013,-1253.392440134193,1.0
4-3815,5,1288.2633300101793,1711.5774828956748,2.583185810172042,6.67284892987419,1,0,316.48909354427076,-413.46031338343556,1.3333333333333333,606.6860913865729,-413.63575556736447,0.8571428571428571
4-3818,8,1646.2127965376278,1663.256017823948,1.1486259049066134,5.225435083024359,1,0,519.2074655413358,-623.6778396943405,1.125,1209.9704285879525,-728.3339167710893,0.6
5-240,2,880.9707679677244,1547.2818830451233,0.957589286592831,0.9169772417973671,1,0,444.3941737116753,-268.29211745205015,0.5714285714285714,340.02368036068907,-540.9453366544748,1.5
5-241,2,597.0808793938237,1495.9919371106844,1.7610678999047529,3.1013601480749364,1,0,451.5505972868827,-182.06264016065006,0.375,394.062416552966,-475.78793144362305,1.0
5-243,3,807.4512056580779,1538.7231716791287,0.5091012662025863,10.090932571524338,1,0,330.2477407487395,-180.3981844883183,0.7142857142857143,426.5270567483546,-427.4618875374513,1.2
5-245,9,1835.265781051082,1571.3924101022064,2.2421635590261686,12.765202388835746,1,0,283.3760254298934,-549.5558434488886,2.0,513.852441786977,-745.7386509880467,1.4285714285714286
5-251,183,4800.03913849708,1992.0610668225945,6.169354142537618,1.0987698851299914,1,1,383.6706250639392,-399.1392253878226,1.0210526315789474,596.8147652145738,-669.8324150349937,1.146067415730337
5-253,3,542.0776562157105,1221.609736999027,2.190990307156985,4.800438526055859,1,0,191.22848492574255,-166.17329378385344,1.0,302.4766605955257,-251.25406100359078,0.5714285714285714
5-254,2,901.9735966240011,1344.46149468685,0.8503139487288562,0.72303381140286,1,0,234.31081109580353,-299.3924870076895,1.2,430.1804595862973,-585.3680561944382,1.5
5-255,2,777.8320929088214,1548.1332640396483,2.243831731538125,5.0347808394573805,1,0,276.4721543890909,-326.1588538959395,1.2,471.21226410721346,-555.5279124282681,1.5
5-256,11,1576.554170790977,1809.52594167494,4.351475830284063,18.935341901546373,1,1,478.5718061316213,-350.15866264549487,0.6666666666666666,782.1522407072066,-695.6009079300277,0.9
5-257,66,3309.421986510041,1720.8373767575965,0.9249442998243331,0.7466237073747266,1,1,375.3214636308171,-361.5806872694831,0.9736842105263158,635.1776232126217,-599.3502996417213,0.9473684210526315
5-258,3,918.2153101534852,1581.1586829110943,1.8349569079042802,3.7759471564479252,1,0,223.82053543339114,-352.490155207041,1.4,454.1048046081896,-568.7476401234344,1.2
5-262,3,842.6746036749278,1740.9591654513747,3.068537389750393,9.415921712296155,1,0,225.78125555334245,-269.72191237092494,1.0,576.8271010689789,-329.18152947027,0.5714285714285714
5-263,2,1731.6173220600404,1572.3802923823218,1.476580233536763,2.180289186071482,1,0,485.1280327937804,-350.74512750191633,0.8333333333333334,553.9235549870838,-867.5883677790498,1.5
5-267,7,4113.5972782519075,2119.8284546069376,1.011057143529993,2.558734083360303,1,0,646.3365372410042,-551.9158535360976,1.0,898.7103222463393,-1634.5114350353485,2.0
5-268,5,1518.4062253207521,1722.7812573009603,0.8680709368243011,7.132940095217613,1,0,450.9540300710036,-512.0819276630308,1.0,869.812387860357,-754.2808143276254,0.8571428571428571
5-269,26,1282.4339573924788,1778.7225775851132,2.597812019387174,2.244085026048818,1,0,209.7726010123048,-270.3422761122328,1.5,437.8491204587999,-426.4148599637477,1.0
5-270,6,960.0157275281556,1839.251740656096,1.8208009759128398,5.381014539567659,1,0,332.78726318232924,-362.53680685904675,1.5,549.4276900647405,-529.6698417460053,1.3333333333333333
5-274,4,2190.6524210975676,1841.7782916733852,2.0977669660165326,4.4006262437102075,1,0,439.74597098879303,-403.8533214561021,1.1666666666666667,1032.110070196345,-745.9650736973197,0.7142857142857143
5-275,7,744.2480099872521,1562.8273225970504,0.8760587093526883,2.6283550881705016,1,0,424.3335717175269,-186.14331233647817,0.6,582.9069501281768,-481.65623136318584,0.875
5-276,3,2017.1363401012857,1527.7366562411971,2.2325976360655133,4.984492204565318,1,0,342.21136700434863,-599.156926425339,2.0,628.0428542559288,-843.558177953443,1.2
5-279,2,1864.5090065769666,1537.4009587560436,1.544339040174349,2.38498307100663,1,0,371.6391673668342,-643.7396043047925,1.75,537.3553289381786,-1002.536596540863,1.5
5-281,2,622.6880615173569,1420.0089497576566,1.3688757547194692,1.8738208318587963,1,0,407.39469751986,-284.2758100610732,0.8333333333333334,628.9934484053723,-625.4370814395927,1.0
5-282,2,875.9564076205875,1630.6829841530375,2.5395570218260786,6.449349867106142,1,0,366.5660643115392,-351.1982495587101,0.8333333333333334,706.8447564476427,-381.6840762121439,0.6666666666666666
5-286,6,854.7978508606682,1414.488797290275,0.35418042735466204,5.492349763875532,1,0,236.5058498012728,-386.73342834294385,1.5,482.61403827654465,-580.3725256281167,1.0
5-288,15,5176.72028877127,1702.3803746035442,3.9080695175545923,19.031708677642737,1,0,948.464302606232,-801.4795669482503,0.8461538461538461,1211.1766635426616,-1740.4025293124455,1.3
5-289,3,1083.5897338011794,1610.112056058429,3.0285271086670806,9.171976447931387,1,0,311.3384817116033,-272.6698555665043,0.7142857142857143,311.4055700670234,-628.984044240987,1.75
5-290,7,736.3357650066553,1332.2753654199096,1.2746981668790263,6.724663003147818,1,0,362.5992997821891,-201.461768822114,0.6,544.5110349196273,-402.48625693086706,0.875
5-291,4,787.2529224527901,1531.1406633321903,3.1465788403928765,9.900958398808179,1,0,290.91674202744196,-475.61485055289074,1.6,748.8767221088773,-728.9515299140144,1.0
5-292,2,1198.9399199213428,1530.2582249908187,1.4631533178895755,2.140817631651273,1,0,300.38844159291494,-483.99852277117566,1.75,782.4256600369844,-635.5961848748675,0.6666666666666666
5-296,3,639.5643250842517,1466.4619402043913,2.957069757345672,8.744261549808392,1,0,338.8382927295813,-314.55312735756524,1.0,729.5557243619834,-653.3914200871465,0.8333333333333334
5-297,3,1479.638274231184,1575.3514586954645,3.0073345120068384,9.044060867107408,1,0,365.5745375293759,-518.1820271273921,1.4,624.126314313177,-539.5692934383773,0.8333333333333334
5-298,230,4177.267183694016,1607.5178152372655,1.018053913766176,1.7458692834661196,1,1,376.5330497900218,-385.7481620434349,1.0254237288135593,635.3172425479763,-634.3648876529933,1.0
5-302,7,968.89807665957,1422.6207440231635,3.999952354439964,15.99961883778981,1,0,249.00600012502986,-311.8774734738273,1.2857142857142858,460.80970295256395,-555.9522647931801,1.1428571428571428
5-306,3,715.7966863731297,1444.3713603995507,1.0906566984725672,1.2599033465537843,1,0,179.58588281413512,-226.26331377103452,0.7142857142857143,322.7575806419034,-434.3235514880001,1.2
5-307,5,1292.391241560515,1517.4092237763225,2.2912888292780065,8.16455408868261,1,0,325.5976551426802,-246.21460463974768,0.75,348.37385398606006,-381.7067581842767,1.1666666666666667
5-310,7,1005.1594172286392,1493.9535061113206,2.2553771101709024,12.179807351894661,1,0,251.85924514257684,-291.04729189242425,1.0,500.7224351241762,-391.9456873146723,0.6666666666666666
5-313,3,1371.693893676118,1787.952271662463,3.1897925676048446,10.174776624347107,1,0,696.0603301137447,-475.13856512821366,0.7142857142857143,922.8410188781105,-924.4680722222805,1.2
5-315,12,1213.6581935367956,1531.3563464707574,5.308156449603591,41.17966736321028,1,0,375.0429935351182,-294.80612509659625,0.9090909090909091,561.1563529040651,-531.1439042124354,1.0
5-316,13,2719.01820292158,2025.466487378778,0.8906156133698391,1.1230248613143197,1,1,368.0137240715327,-487.84918865441045,1.0,663.4401645007996,-771.4682059518616,1.1
5-319,144,4121.8135891998445,1857.4599730515692,4.7400796760075465,0.9856165990520666,1,1,374.21271240167243,-385.9673964989079,0.9615384615384616,587.1717704354393,-673.3719158936973,1.1714285714285715
5-320,7,1734.3996415128697,1745.1057585050935,4.373317978157428,19.12591013807498,1,0,363.37315064939406,-429.2968887922882,1.0,468.65714934735234,-966.0275641526878,2.0
5-321,6,1872.5296452745722,1979.029147237597,1.8203096608661107,3.313527261442495,1,0,408.25389851418186,-289.73605590441076,0.6666666666666666,334.944282266299,-603.1151762654715,1.8
5-330,2,733.5300731183271,1459.167180200993,2.433505030683821,5.921946734363464,1,0,322.95159130875317,-261.8421417189042,0.8333333333333334,424.2170211447622,-488.3208509849992,1.5
5-331,2,1460.6217047008606,1688.0691141831928,0.9887931208066458,0.9777118357545461,1,0,517.583789965117,-600.8674511791305,1.2,734.9768288608778,-1532.2297083857839,2.3333333333333335
5-332,2,817.0203351005525,1509.2762383682784,2.972824550427805,8.837685807626281,1,0,401.4253510523151,-428.7454923682973,1.2,677.5966648029047,-922.4467655518063,1.5
5-336,5,1280.0783063080194,1525.0354105755232,4.047896300714634,16.385464461339218,1,0,270.10364217656047,-369.3447990933275,1.3333333333333333,513.1823106522544,-469.945185593739,0.8571428571428571
5-338,6,663.0743839411815,1410.277475215834,5.3840703766385465,28.98821382059674,1,0,284.7104272866903,-291.1600374893307,1.1428571428571428,597.5892985830742,-515.2367987363201,1.0
5-339,2,1177.2870378065786,1510.7916794141622,1.2546648487096892,1.574183882587707,1,0,310.9291734784517,-403.38342007782717,1.75,600.1309598458921,-459.34603404009704,0.6666666666666666
5-342,6,1494.2924714331473,1966.0273940211478,3.2211957756791008,10.402193776415606,1,0,479.20014402866764,-467.153998300413,0.875,792.7375483331061,-742.8987372485582,1.0
5-343,4,956.0268331431022,1367.4076088884194,4.267254863729404,18.20946407202225,1,0,447.0693887392196,-305.2203914616189,0.4444444444444444,433.2204309759676,-827.8566970234265,2.0
5-344,15,1117.93842477531,1453.2563649149847,3.559275679773979,10.8254146589446,1,0,263.37655051654843,-234.0264891322145,0.8461538461538461,339.9253621286913,-419.0357729252458,1.3
5-346,8,1117.5394546577693,1714.8613066848634,6.187079504745598,38.279952798043034,1,0,405.60800825961695,-314.0507617858787,0.8888888888888888,536.1842804782111,-504.08943224027695,1.0
5-348,29,2718.2865140719423,1991.5769745092077,5.679696566839996,2.6413517946522593,1,1,379.63786724668375,-310.00844134607564,0.8095238095238095,548.2181157091072,-593.6188660359554,1.0555555555555556
5-349,20,3468.206316146751,2056.2140352257493,1.370736872391353,1.3033123875525672,1,0,480.6545058688248,-622.7152938001669,1.4166666666666667,784.5352675410143,-1164.0372015385017,1.5454545454545454
5-353,3,456.5347967540552,1262.4105038387593,1.2238117979567218,1.4977153168180641,1,0,104.66727298652286,-88.11194640655431,1.4,168.82537666594553,-140.4637459331183,0.8333333333333334
5-355,7,1471.667301436496,1620.735368355155,4.809023297189687,23.126705072913165,1,0,498.7806588795565,-471.2735061757156,1.0,950.5375145545972,-704.3093122466441,0.6666666666666666
5-358,130,5007.976452945233,1796.6182664650194,4.637013087347097,1.192093800409689,1,1,384.8264915068672,-408.9546746704403,1.0441176470588236,649.6849131088707,-641.5895375607223,1.0
5-359,88,3519.2316425962213,1743.6810022446045,3.368365961671642,5.086652633779034,1,1,361.981045813445,-358.93353953955506,0.94,597.2842305647505,-666.5559706176655,1.0869565217391304
5-360,6,2030.7252570078642,1578.6904751745476,3.285183816254294,10.792432706579126,1,0,477.800579903338,-465.94367823368617,0.875,1031.4996131740165,-674.4739805806335,0.75
5-362,4,1082.287510022324,1650.405199967965,2.997424138073609,8.98455146350632,1,0,558.1051235283331,-363.14721354416514,0.8571428571428571,1058.6343298542583,-625.0511815283177,0.7142857142857143
5-364,2,1604.17730252193,1629.8492459009851,1.0598464447153904,1.123274486375853,1,0,472.00008149836304,-348.56728979634164,0.8333333333333334,607.0812482242616,-491.21849513754125,1.0
5-365,6,963.3499886040828,1470.3616212117147,0.947709581625559,1.937519433725084,1,0,302.98664661048645,-259.635480814969,0.875,293.48254563419994,-608.2776828284206,2.5
5-372,6,980.0022246977567,1625.3744139250816,2.820233331571199,7.953716044505185,1,0,265.6190536466548,-434.5780105143908,1.1428571428571428,500.51226344024093,-526.2335662509776,1.3333333333333333
5-374,5,1314.1930050237077,1462.420261879797,0.6263160475352806,2.840663884929965,1,0,450.5220310787233,-267.256332706415,0.5555555555555556,394.7495904418432,-672.8251038734292,1.6
5-375,10,2351.262636123398,1612.5215708843186,3.9481018807211914,24.32821995126976,1,0,633.8434199516804,-390.37712081164653,0.5833333333333334,890.8172517579928,-887.7893841483973,1.0
5-376,2,717.0008550801808,1674.4517400311313,1.8980880715809667,3.602738327477953,1,0,406.6641708149614,-292.3360063223111,0.5714285714285714,867.390448946277,-476.03999205803296,0.6666666666666666
5-377,5,2066.3950285799133,2013.7600723007863,1.8577982863548819,4.817730263071913,1,0,580.1479730674547,-449.9491387019768,0.75,817.0576427944962,-835.4069988260026,0.8571428571428571
5-382,4,2741.588671419185,2086.0152578617676,3.4119193598231266,11.641193717935852,1,0,503.3048920345633,-831.0952331316479,1.1666666666666667,1221.5884044530299,-1153.0056174790952,1.0
5-383,3,1189.12102984149,1686.6136733795079,1.686270707518347,5.421702951777576,1,0,379.55284611406597,-347.1542280319756,0.7142857142857143,540.3552050866308,-969.9607143984565,1.75
5-386,6,2914.7214913180046,2456.751466435465,5.829442584630861,33.98240084750773,1,0,974.0739332073455,-971.0640647343022,1.1428571428571428,1529.3356891819967,-2598.5651849023434,1.8
5-391,7,1120.573192767871,1685.8617345362402,6.0428133941338755,36.515593716323764,1,0,361.92240232268273,-760.055387047081,2.2,672.8532234177858,-1082.6708900912993,1.5
5-393,4,2154.9792269980912,1917.458678862564,2.687709168624185,7.22378057510651,1,0,708.9016801260207,-551.1161958594854,0.625,825.6536109598683,-1685.4477908749677,2.0
5-394,8,1775.7695084693755,2066.893155722888,1.5103923495951737,3.5571663848318607,1,0,381.40792217098857,-257.7450145614563,0.7,489.39660635608493,-542.8797035242875,1.0
5-395,8,571.2437566409619,1336.0743351445196,3.1764917611362145,20.20893194663972,1,0,218.16112497948583,-157.4593475233946,0.8888888888888888,324.599137131325,-356.844934126065,1.0
5-396,7,849.3141688608555,1459.9136335980506,1.812457180815461,13.964156249003672,1,0,404.4471394774487,-397.7130801171057,0.7777777777777778,601.1927665007365,-744.7501491172981,1.5
5-398,3,910.2981825379272,1527.3309007000291,0.4862037256706433,0.23639406285601416,1,0,332.9514916224553,-422.06554762746526,1.4,711.6220219620704,-791.5027516463595,1.2
5-400,3,1080.2947390929312,1979.234707471655,1.6584907454702504,5.822005239325567,1,0,288.80654170142026,-297.063342957664,1.0,527.0944370803551,-541.3582449965598,0.8333333333333334
5-405,4,2078.7590405863716,1724.4354392902574,1.4700603168869164,2.9971344504278035,1,0,552.575627445962,-664.2340399424323,1.1666666666666667,1172.3825765926015,-1203.4381602584278,1.0
5-406,4,1290.8359988916825,1868.3770708083816,2.4192700696085434,5.852867669703727,1,0,217.38569913865683,-387.2979125643516,2.25,441.11484664736525,-441.4632815096047,1.0
5-407,3,1562.9669756972844,1766.3700571027366,2.4170930159454818,5.842338647732426,1,0,380.53744033262615,-516.8013082130714,1.0,914.8937033760512,-713.2804729197536,0.8333333333333334
5-408,3,1987.201404722758,1585.760068307077,1.7975317518988578,3.2311203990845767,1,0,459.80411297733724,-760.3840247487714,2.0,1014.4207898697077,-931.4045687695492,0.8333333333333334
5-409,58,4302.244899324939,2186.302406769008,2.911536838918226,1.9128975911378385,1,1,406.2918738803454,-477.08950344052244,1.1612903225806452,862.3126749869808,-681.5216971849337,0.7837837837837838
5-411,2,1859.6243723586063,1744.5613837468884,1.4913269743400375,2.224056144394211,1,0,505.772627703446,-317.3409508852561,0.5714285714285714,471.3111097527174,-735.2131120514634,1.5
5-415,8,1233.740022987974,1973.4259818404087,1.4867512726964407,2.210429346864486,1,0,276.46707975130374,-406.70834147110355,1.4285714285714286,563.0069154462269,-540.3010962870147,0.7777777777777778
5-416,2,543.6883072824878,1421.9222182260137,2.465901637106606,6.080670883885038,1,0,185.32255031008194,-227.32613879962256,1.2,324.87657687276135,-363.4569712053491,1.0
5-418,2,1278.8872889786119,1673.7171456244382,2.0640089368977432,4.260132891593752,1,0,264.5856815849997,-586.4490851500397,1.75,633.03406969041,-571.3638527186484,0.6666666666666666
5-421,13,3172.008886265715,1669.2690478457052,1.740644079238101,23.07433780302199,1,0,690.9161374769704,-838.3445158036586,1.2,930.8776679332595,-1849.5497823296525,2.0
5-424,4,1044.0717188864892,1641.2740045016496,5.197000265507945,27.008811759689646,1,0,154.1647051640947,-321.3262541894865,1.6,413.5213222079553,-315.4363464023093,0.7142857142857143
5-425,15,1523.8616503247667,1610.2314484043573,3.816690059702279,41.21946400065927,1,0,418.6628115028493,-304.2401448946553,0.7142857142857143,681.3268609720328,-525.3288045758077,0.7692307692307693
5-428,3,633.747227587169,1533.0250161747574,1.7051542453695765,2.90755100050189,1,0,309.8723497487056,-309.45065714123143,1.0,528.2818680115672,-624.3240824982646,1.2
5-429,10,2247.6413779168815,1771.434481938532,0.8237669514967224,2.863340599317837,1,0,461.0184942175065,-432.0208932147446,0.9,660.5345906065097,-667.9726671511556,1.0
5-431,6,925.4259954160414,1427.728547207125,4.253655916545001,21.088041309775516,1,0,398.71759610005233,-279.75645212870916,0.6666666666666666,637.9006145787274,-624.6863827908439,1.0
5-432,3,643.3824622990853,1295.3700692525056,2.0635343273759625,4.663319520518643,1,0,226.62034402648516,-171.4141004477846,0.7142857142857143,426.5157246175148,-258.49398696669107,0.5714285714285714
5-433,3,760.9512966628911,1575.371420628138,2.378115052170113,5.655431201358058,1,0,205.44650178678057,-294.9910084912036,1.4,468.34546333770857,-402.8494024892741,0.8333333333333334
5-434,5,1459.8614832321334,2023.781397788548,1.9096768854642139,5.832586491698822,1,0,488.89625815698054,-467.95921733931425,1.0,1055.7488962790412,-702.9778980534523,0.625
5-436,5,874.0578961561883,1470.1211679218857,1.7958565856690025,3.2251008762907274,1,0,299.6208433063901,-359.136209176234,1.3333333333333333,619.7469983333491,-687.046727760107,1.1666666666666667
5-437,12,1443.3178331067043,1535.8790357468936,5.298407758711677,19.69929423569272,1,0,447.93694339119435,-582.4601960440318,1.3333333333333333,908.5836874795756,-914.9511827119532,1.0
5-438,5,1365.3367844258844,1584.5611885652945,1.2148991648200151,5.085824714384695,1,0,397.40685907306124,-385.2408839942231,1.0,663.1245076121262,-689.5370112921537,0.8571428571428571
5-440,3,1448.2482766803782,1649.3620261763483,1.318145675690232,1.7375080223408585,1,0,394.36785977033924,-378.3527156508473,1.0,495.47954110528866,-627.9944267479187,1.2
5-441,3,923.1388118171246,1686.4986492761464,2.5577319086542114,6.541992516547914,1,0,367.1131636949424,-332.7145466186025,1.0,503.2190171612765,-820.1233252936162,1.75
5-442,12,807.4364764270936,1212.7061130562208,0.43992963930375467,7.611711557867652,1,0,235.31086765968737,-198.3890798839405,1.1,355.3276355169383,-340.2921906559465,1.0
5-443,2,1052.7576918612153,1464.7904768799488,1.5361507645648864,2.359759171473285,1,0,327.38325466753616,-444.50320613859583,1.2,912.9029957695233,-605.7799271734507,0.6666666666666666
5-445,230,5052.0435922594215,2038.796642109135,3.900683540547508,1.8628878728455185,1,1,402.98303667743903,-396.1010671786795,0.9752066115702479,649.1483310295766,-682.9972889290375,1.0169491525423728
5-448,10,1376.358984858321,1749.0446041017462,2.229907899992831,11.348475563706483,1,0,475.3586275435774,-392.4646173731299,0.9,742.3253262634103,-691.2990328205891,1.0
5-449,15,1113.7354266129275,1918.744619458536,0.5485485643958008,10.65553864933132,1,0,286.5261279361935,-241.0729067801223,0.8461538461538461,403.4481785293913,-263.36854744671916,0.7692307692307693
5-450,2,669.8974050608242,1410.7783910858877,1.006153139674073,1.012344140475995,1,0,387.64971982996985,-247.9436569738712,0.5714285714285714,665.0640932171328,-490.60638358547516,0.6666666666666666
5-451,2,1615.3451176195297,1616.1074256862871,0.8658073609283786,0.7496223862377637,1,0,404.6427417126534,-194.415106238463,0.375,450.0778495333481,-418.71168332812084,1.0
5-452,5,654.2877624100988,1528.0954009348059,1.9875994527844099,6.599141716531669,1,0,315.08968384178013,-353.9565276873515,1.3333333333333333,516.8964080411923,-736.335214874408,1.1666666666666667
5-455,4,1879.1954521890923,1662.2173055499613,3.926494086723859,15.417355813077432,1,0,410.2532419558562,-460.21647200003264,1.1666666666666667,785.413229737643,-589.9145954893846,0.7142857142857143
5-457,6,919.4368852556125,1415.2972750413307,5.6110009166450725,31.48333128659184,1,0,333.90502095463495,-378.6954960044222,1.1428571428571428,572.6974300263626,-519.0344273111311,0.75
5-459,3,970.5466126125743,1683.6052964013338,2.3866837274231383,5.696259214746404,1,0,471.7364758890483,-543.478516893949,1.0,1016.0862613278987,-839.8915216443766,0.8333333333333334
5-461,3,2436.0231321693163,1674.591074558846,0.7188884096525855,0.5168005455328235,1,0,671.44801206678,-1014.9364268199927,1.4,1221.4980912236954,-1651.6023817683053,1.2
5-463,5,1165.8482512025305,1615.5674492579712,2.1412965260217,10.250208500163657,1,0,356.80080622493506,-351.71146259657587,0.75,745.2114644702447,-639.838871285174,0.8571428571428571
5-464,9,922.785619053741,1560.2640281970014,1.476029754990392,2.178663837616997,1,0,315.8049162037226,-318.9324404076543,1.0,559.3856101713403,-585.7094736637569,1.125
5-466,81,3067.61609121512,1910.399353428828,1.366010082853594,0.707056626590332,1,1,256.34507647460265,-283.6808920765153,1.1428571428571428,438.6669274687203,-467.0184843571952,1.069767441860465
5-467,166,4439.5690136978765,1949.5195824770526,0.8664901799855806,1.0845680213632145,1,1,351.16855197888236,-368.85763423036,1.0588235294117647,618.6576984755698,-578.3962012305996,0.9333333333333333
5-470,2,716.1142944941913,1860.8260215925438,2.3672333953349134,5.603793947988862,1,0,402.3266767307796,-275.61530772974953,0.5714285714285714,751.8741653382051,-516.1594480986412,0.6666666666666666
5-471,6,1406.750324250345,1706.4002480023023,3.9292734406462335,15.43918977136789,1,0,711.7378220420319,-413.221495323711,0.6666666666666666,1046.8552379096213,-820.6931591661023,0.75
5-473,3,698.063756166842,1582.000568909592,1.6432717213811308,5.277072755589917,1,0,278.2629151884581,-515.9220055486544,2.0,714.8123252901485,-660.6804567294648,0.8333333333333334
5-474,7,1706.4935613691025,1516.4443275942685,5.0756914929794545,25.762644131904008,1,0,629.5314031825205,-668.4030423316128,1.0,992.2419586959593,-963.3867091198304,0.875
5-476,2,1447.3052694556172,1877.4746681638248,0.7002852722652275,0.4903994625515839,1,0,304.9151149460919,-479.1825303007851,1.75,650.4911015959256,-494.1969377429138,0.6666666666666666
5-478,8,1110.2271594523017,1537.021778936995,5.7176461350729255,32.69147732591436,1,0,233.86309515143205,-220.36282770228016,1.125,450.42678655935975,-345.20752169826056,0.7777777777777778
5-479,4,1202.7312737554007,1406.3043987579413,4.540610589734502,20.617144527609103,1,0,351.86800353557373,-330.28034891847926,0.8571428571428571,656.905120176944,-527.5388972627101,0.7142857142857143
5-480,22,1457.1778539070483,1696.6900464448786,0.5987052032303641,1.599503325192548,1,0,399.59477262394205,-297.2481415103788,0.9375,526.0871958407473,-552.785691292411,1.1428571428571428
5-481,5,1214.425922695028,1593.2257599029535,2.043768207493207,8.68975088954087,1,0,424.66303318381824,-619.0214763954172,1.3333333333333333,1087.408887430742,-863.6509743729822,0.8571428571428571
5-484,8,2001.0724227063213,2013.9771672855272,2.374383036483138,11.161131246075588,1,0,508.12144290146887,-397.25440336908315,0.7,709.339226816519,-797.6277495598488,1.2857142857142858
5-485,160,6415.068109223067,2192.593408792243,3.764158024458462,1.033322225799645,1,1,375.72240366075346,-435.63621149046344,1.1666666666666667,679.1869034584813,-663.5331858983152,0.9764705882352941
5-487,2,1449.412974018236,2101.8783717316587,2.3890922966031023,5.707762001688285,1,0,779.6174235912603,-479.7291066388734,0.8333333333333334,1384.0889866210948,-935.9171591182027,0.6666666666666666
5-488,2,1259.6678561501662,1877.735399167744,1.1460198075211239,1.313361399230754,1,0,480.0838798199947,-256.93941847511667,0.5714285714285714,508.4816411556055,-655.9424787973837,1.5
5-489,7,1301.259578825729,1420.4566529481353,2.8971516978373653,8.393487960281927,1,0,405.5815520718507,-604.045076481435,1.2857142857142858,791.6797962087946,-997.5478833747931,1.1428571428571428
5-491,15,14538.822476386584,1731.8118222983476,3.2468742442013308,15.451866394979964,1,0,1489.8487213047504,-1779.4824271278187,1.1818181818181819,2952.4605105556634,-3257.4626389904083,1.0909090909090908
5-492,15,1867.2639371295513,1550.9587741576386,2.3624148387846544,5.608241410396426,1,0,392.2743374146582,-452.9166131022163,1.1818181818181819,669.4017516050103,-800.3082810558608,1.3
5-497,2,2112.8953237496844,2227.084869240643,1.7974768427148005,3.2309230000959674,1,0,613.6496460714957,-476.51433749782115,0.5714285714285714,553.3842284018945,-516.8877094023819,0.6666666666666666
5-501,11,3503.466617507174,2641.5815739297796,4.34343802553141,20.333025513908296,1,0,844.5824385481786,-1318.0949839980492,1.5,1661.918567605898,-2256.8913631694545,1.375
5-503,3,875.2905539178098,1630.7473236736494,2.2478612324874425,5.052880120519964,1,0,369.3478536036928,-445.49522831476287,1.0,590.2124128869593,-1102.8504246664606,1.75
